109,ME4302,Cảm biến đo lường và xử lý tín hiệu,2,3,0.7
109,ME4312,Tin học ứng dụng,2,3,0.7
109,ME4352,Phương pháp xây dựng bề mặt cho CAD/CAM,2,3,0.7
109,ME4362,Thiết kế máy trên cơ sở độ tin cậy và tuổi thọ,2,3,0.7
110,ME4402,Đánh giá tính gia công của vật liệu,2,3,0.7
110,ME4422,Mô hình hóa và đánh giá hệ thống SXTĐ,2,3,0.7
110,ME4490,Thiết bị an toàn và tiện nghi trên ô tô,2,2,0.7
110,ME4867,Chuyên đề I: Các HT truyền lực trên Ô tô,1,1,1
110,ME4890,Cơ sở thiết kế ô tô và xe chuyên dụng,3,4,0.7
110,ME4967,Chuyên đề II: Các HTĐK hiện đại trên Ô tô,1,1,1
110,ME4987,Chuyền đề III: Các HTTT&TT hiện đại trên Ô tô,1,1,1
110,ME4990,Cơ điện tử trên ô tô và xe chuyên dụng I,3,4,0.7
110,ME4997,Cơ điện tử trên ô tô và xe chuyên dụng II,3,4,0.7
110,EE3379,Tự động hoá dụng cụ đo chất lượng môi trường,2,4,1
110,EE4121,Đo lường cao áp và kiểm tra không phá huỷ,2,2,0.75
110,EE4204,Máy điện trong thiết bị tự động và điều khiển,3,4,0.75
110,EE4208,Thiết bị lập trình điều khiển thiết bị điện,2,3.5,0.75
110,EE4310,Trang bị điện-điện tử các máy công nghiệp,3,3,0.75
110,EE4311,Trang bị điện-điện tử các máy gia công kim loại,3,4,0.75
110,EE4408,Đồ án thiết kế hệ thống điều khiển tự động,1,2,1
110,EE4519,Mạng nơron và ứng dụng trong xử lý tín hiệu,2,2,0.8
110,EE4523,Nhiễu điện từ và các phương pháp chống nhiễu,2,2,0.75
110,ET4550,An toàn bức xạ và an toàn điện trong y tế,2,3,0.7
110,MI4051,Một số phương pháp toán học trong tài chính,2,3,0.7
111,MI4052,Cơ sở dữ liệu phân tán - Lập trình với cơ sở dữ liệu ORACLE,2,3,0.7
111,MI4100,Bảo mật dữ liệu và độ phức tạp thuật toán,3,4,0.7
111,MSE4419,Đồ án tốt nghiệp cử nhân,6,15,0.5
111,PH4310,Các phương pháp tính toán trong Kỹ thuật hạt nhân,2,3,0.7
111,PH4400,Kỹ thuật ghép nối & ứng dụng trong đo lường điều khiển,2,3.5,0.7
111,PH4420,Chuyên đề phương pháp thực nghiệm vật lý,3,6,0.7
111,PH4490,Kỹ thuật xử lý ảnh và ứng dụng trong kỹ thuật,2,3.5,0.7
111,PH4510,Mạng nơron và ứng dụng trong Vật lý kỹ thuật,2,3.5,0.7
111,PH4540,Kỹ thuật tính toán số trong Vật lý kỹ thuật,3,4.5,0.7
111,PH4610,Nguồn sáng & thiết bị kỹ thuật chiếu sáng,2,2,0.7
111,PH4640,Vật liệu quang điện tiên tiến,2,2,0.7
111,PH4710,Kỹ thuật phân tích phổ CHT hạt nhân & CHT điện tử,2,3,0.7
111,CH4066,Hoá học và công nghệ vật liệu polyme compozit,3,4.5,0.75
111,CH4074,Môi trường trong gia công vật liệu polyme,2,2,0.75
111,CH4077,Công nghệ hoá học vật liệu polyme nanocompozit,2,2,0.75
111,CH4123,Gia công xử lý bề mặt bằng phương pháp hoá học và điện hoá,2,3,0.7
111,CH4126,Thiết bị và phương pháp thiết kế trong điện hoá,4,5,0.75
111,CH4129,Ăn mòn và bảo vệ vật liệu trong môi trường khí quyển,2,3,0.7
111,CH4185,Tin học tự động hoá trong nhà máy silicat 2,2,4,0.8
111,CH4192,Tin học tự động hoá trong nhà máy silicat 1,2,3,0.8
112,CH4305,Chuyên đề 2 (Các phản ứng xúc tác trong công nghệ mới và bảo vệ môi trường),2,4,0.75
112,CH4306,Các phương pháp vật lý & hóa lý nghiên cứu cấu tạo chất,3,4,0.75
112,EE3091,Khí cụ điện,2,3.5,0.7
112,CH4307,Chuyên đề 3 (Động học các quá trình điện cực),2,4,0.75
112,CH4311,Hóa học và công nghệ các chất hoạt động bề mặt,2,2,0.8
112,CH4360,Quy hoạch thực nghiệm và phương pháp tối ưu,2,3,0.7
112,CH4361,Nguyên lý chuyển qui mô trong công nghệ hóa học,2,3,0.7
112,CH4365,Cơ sở lý thuyết các quá trình trong hệ đa phân tán,2,4,0.75
112,CH4368,Thủy lực và phân riêng hệ không đồng nhất bằng phương pháp cơ học,3,4,0.7
112,CH4369,Tính toán thiết kế các hệ chưng đẳng phí và chưng trích ly,2,3,0.7
112,CH4380,Truyền nhiệt và chuyển khối trong hệ phức tạp,3,4,0.7
112,CH4382,Các phương pháp và công nghệ xử lý phế thải công nghiệp,2,3,0.7
112,CH4423,Điều khiển quá trình sản xuất Xenluloza & Giấy,2,2,0.7
112,CH4433,Ứng dụng CN sinh học trong Công nghiệp Giấy,2,3,0.75
112,CH4434,Bảo vệ môi trường trong Công nghiệp Bột giấy & Giấy,2,3,0.75
112,CH4622,Thực tập nhận thức,2,4,0.75
112,CH4684,Kiểm soát chất lượng in,3,4,0.75
112,CH5002,Thực tập tốt nghiệp (CN vật liệu Polyme-compozit),2,5,0.5
112,CH5004,Thực tập tốt nghiệp (CN vật liệu Silicat),2,5,0.5
112,CH5005,Thực tập tốt nghiệp (CN các hợp chất vô cơ),2,5,0.5
113,CH5007,Thực tập tốt nghiệp (Quá trình & Thiết bị CNHH),2,5,0.5
113,CH5008,Thực tập tốt nghiệp (CN giấy & xenluloza),2,5,0.5
113,CH5010,Thực tập tốt nghiệp (CN Hoá chất bảo vệ thực vật),2,5,0.5
113,CH5011,Thực tập tốt nghiệp (Máy và thiết bị CN hoá chất),2,5,0.5
113,CH5102,Đồ án tốt nghiệp (CN vật liệu Polyme-compozit),10,25,0.5
113,CH5107,Đồ án tốt nghiệp (Quá trình & Thiết bị CNHH),10,25,0.5
113,CH5110,Đồ án tốt nghiệp (CN Hoá chất bảo vệ thực vật),10,25,0.5
113,CH5111,Đồ án tốt nghiệp (Máy và thiết bị CN hoá chất),10,25,0.5
113,IT4140,Các thuật toán cơ bản trong tính toán tiến hoá,2,3,0.7
113,IT4380,Phân tích và thiết kế hệ thống hướng đối tượng,3,4,0.7
113,IT4390,Đồ án môn học: Thiết kế và phát triển phần mềm,2,4,0.5
113,IT4420,Đồ án môn học: Các công nghệ xây dựng hệ thống thông tin,2,4,0.5
113,IT4550,Đồ án môn học: Phát triển phần mềm chuyên nghiệp,2,4,0.5
113,IT4710,Đồ án môn học: Thiết kế và cài đặt hệ thống mạng,1,2,0.6
113,IT4720,Đồ án môn học: Xây dựng các ứng dụng phân tán,1,2,0.6
113,IT4765,Cấu trúc dữ liệu và thuật toán trên đồ thị,2,3,0.7
113,IT4827,Các hệ thu thập thông tin và đo lường điều khiển,2,3,0.6
113,IT4897,Các hệ thống điều khiển quá trình công nghiệp,2,3,0.7
113,IT4898,"Multimedia, trò chơi và các hệ thống giải trí",2,3,0.7
113,HE4131,Phương pháp phần tử hữu hạn trong kỹ thuật nhiệt và cơ học chất lỏng,2,3,0.7
114,HE4142,Nhà máy điện chu trình kết hợp,2,2,0.8
114,HE4181,Thiết kế và tính sức bền các chi tiết tuabin nhiệt,2,3,0.7
114,CH1011,Hóa học đại cương,2,3,0.7
114,TEX4113,Thiết kế dây chuyền công nghệ nhuộm-hoàn tất,1,1,0.75
114,TEX4133,Đồ án thiết kế dây chuyền công nghệ nhuộm-hoàn tất,1,2,0.75
114,TEX4143,Kiểm tra chất lượng sản phẩm nhuộm - hoàn tất,2,3.5,0.75
114,CH2000,Nhập môn kỹ thuật hóa học,3,4.5,0.6
114,BF3170,Phương pháp phân tích bằng dụng cụ trong CNTP,2,3,0.7
114,BF3430,Các phương pháp phân tích bằng công cụ trong CNSH,3,4.5,0.8
114,BF3460,Kỹ thuật đo lường và điều khiển quá trình công nghệ,3,5,0.8
114,BF4150,"Công nghệ thịt,các sản phẩm thịt và phụ phẩm",2,3.5,0.7
114,BF4190,CN Mỳ chính và các sản phẩm giàu axit amin,3,4.5,0.7
114,BF4230,Tin học ứng dụng trong quản lý chất lượng,2,3,0.7
114,BF4820,Ứng dụng tin học trong tính toán thiết kế,3,4,0.8
114,BF4920,"Máy nghiền, cắt & tạo hình sản phẩm thực phẩm.",3,5.5,0.8
114,MSE3240,Vật liệu kỹ thuật,3,5.5,0.8
114,MSE4050,Cơ sở thiết kế nhà máy sản xuất gang thép,2,2,0.75
114,MSE4100,Bảo vệ môi trường và sinh thái trong công nghiệp gang thép,2,2,0.75
114,MSE4110,Đánh giá tác động môi trường trong công nghiệp gang thép,2,2.5,0.75
114,MSE4120,Mô hình hoá và điều khiển quá trình luyện kim,2,3,0.75
115,MSE4170,"Tính chất hoá lý, cấu trúc của thép và hợp kim",2,2,0.75
115,MSE4200,Công nghệ vật liệu kim loại màu,3,5,0.7
115,MSE4230,Đồ án môn học Thiết kế nhà máy luyện kim màu,1,2,0.7
115,MSE4260,Công nghệ luyện và tái sinh kim loại- hợp kim màu,2,4,0.7
115,MSE4270,Ứng dụng tin học trong CN vật liệu kim loại màu & compozit,2,4,0.7
115,MSE4290,Vật liệu kết cấu sản xuất bằng phương pháp luyện kim bột,2,4,0.7
115,MSE4310,Công nghệ luyện kim loại đất hiếm và phóng xạ,2,2.5,0.8
115,MSE4340,Công nghệ sản xuất kim loại và hợp kim kỹ thuật điện,2,3,0.7
115,MSE4430,Mô phỏng số quá trình đúc,2,3.5,0.7
115,MSE4460,Công nghệ nấu luyện hợp kim,2,4,0.7
115,MSE4480,Mô hình hoá quá trình đúc,2,3.5,0.7
115,MSE4530,Quy hoạch thực nghiệm và tối ưu trong đúc,2,3,0.7
115,MSE4600,Phân tích cấu trúc và xác định tính chất vật lý của vật liệu,2,4,0.7
115,EV3120,Quá trình chuyển khối trong CNMT,4,6,0.7
115,EV3130,Đồ án môn học quá trình cơ bản trong công nghệ môi trường,1,2,0.6
115,IT3091,Cơ sở dữ liệu,2,2,0.8
115,IT3131,Lý thuyết mạch logic,2,2,0.7
115,JP3010,Tiếng Nhật 5,3,0,0.7
115,JP3011,Tiếng Nhật chuyên ngành 3,4,4,0.7
115,IT3092,Thực hành cơ sở dữ liệu,4,4,0.7
116,IT3132,Thực hành mạch logic,4,4,0.7
116,EE3617,Mạch và năng lượng điện,3,4.5,0.7
116,TEX4243,Vật liệu dệt II,2,4,0.75
116,ME4911,CAD 2D và vẽ tách,2,3,0.7
116,EM3001,Thực tập cơ bản (Xưởng cơ),1.5,4.5,1
116,ENGR010,Nhập môn kỹ thuật,3,5,0.5
116,CH3206,Hoá hữu cơ,3,3,0.7
116,ET1016,Nhập môn kỹ thuật,3,4,0.7
116,ME3046,Sức bền vật liệu,4,5,0.7
116,EE3726,Mạch tuyến tính 2,4,5,0.7
116,ME3026,Động học,3,3,0.7
116,MI3140,Toán kinh tế,3,4,0.8
116,IT2110,Nhập môn CNTT và TT,2,2,0.8
116,IT2120,Kiến thức máy tính,2,4,0.7
116,CH4051,Công nghệ khai thác chế biến dầu và than đá,3,3,0.7
116,CH3451,Công nghệ hóa học,3,4,0.7
116,IT3041,Ngôn ngữ lập trình C ,2,2,0.7
116,JP3012,Tiếng Nhật tăng cường ,5,0,0.7
116,IT3124,Đồ án tin học: xây dựng phần mềm,2,4,0.5
116,IT3904,Thực tập cơ sở,3,6,0.5
117,EE4670,Thực tập cơ sở,3,6,1
117,EE3016,Lý thuyết điều khiển,4,5.5,0.7
117,NE3010,Cơ sở vật lý hạt nhân,3,3.5,0.7
117,NE3030,Kỹ thuật xung và số,2,2,0.7
117,PH3125,Vật lý thống kê,2,2,0.7
117,IT4037,Hệ quản trị cơ sở dữ liệu,2,3,0.7
117,IT3015,Cấu trúc dữ liệu và giải thuật (tiếng P),3,4,0.7
117,IT3115,Linux và phần mềm nguồn mở,2,3,0.7
117,IT3085,Mạng máy tính,3,4,0.7
117,IT4175,Xử lý tín hiệu số,2,3,0.7
117,IT4165,Vi xử lý,3,5,0.7
117,IT4075,Lý thuyết ngôn ngữ và phương pháp dịch,2,3,0.7
117,IT4045,Trí tuệ nhân tạo,3,4,0.7
117,HE4241,Phần nhiệt nhà máy điện,2,3,0.7
117,ET3499,Kỹ thuật vi xử lý,2,3.5,0.7
117,IT1110,Tin học đại cương,4,5.5,0.6
117,IT1130,Tin học đại cương,2,3.5,0.6
117,IT2000,Nhập môn CNTT và TT,3,5,0.5
117,IT2001,Nhập môn KTMT & TT,3,5,0.5
117,ME2011,Đồ họa kỹ thuật I,3,4,0.7
118,ME2015,Đồ hoạ kỹ thuật cơ bản,3,4,0.7
118,ME2110,Nhập môn kỹ thuật cơ khí,2,3.5,0.7
118,ME2142,Cơ học kỹ thuật,4,5,0.7
118,ME2210,Nhập môn cơ học kỹ thuật,2,3.5,0.5
118,MI1150,Đại số đại cương,3,4,0.7
118,MI1160,Toán rời rạc,3,4,0.7
118,MI2060,Cơ sở giải tích hàm,3,4,0.7
118,MSE3206,Pha và quan hệ pha,3,5,0.75
118,MSE3216,Cơ học vật liệu,4,6.5,0.9
118,ME2006,Tĩnh học,3,4,0.7
118,IT3xx6,Giải thuật & các vấn đề cho kỹ sư,3,4,0.7
118,ME2036,Cơ khí đại cương,3,4,0.7
118,EE3706,Mạch tuyến tính 1,3,5,0.7
118,EE3716,TN Mạch tuyến tính 1,1,3,0.7
118,FL3576,Kỹ năng giao tiếp cơ bản,2,4,0.5
118,EM3250,Kinh tế học đại cương,2,2,0.75
118,ME4628,Phương pháp số và công cụ phần mềm,2,3,0.7
118,EE4539,Truyền động điện và điện tử công suất,2,3.5,0.7
118,PH3063,Cơ học lượng tử,2,3,0.7
118,PH3093,Quang học kỹ thuật,2,2,0.7
119,PH3133,Cơ sở vật lý nguyên tử và hạt nhân,2,3,0.7
119,PH3065,Cơ học lượng tử,2,3,0.7
119,NE3020,Kỹ thuật hạt nhân & vật lý môi trường,3,4,0.7
119,NE3050,Kỹ thuật đo đạc bức xạ I,3,3,0.7
119,NE3040,Điện tử hạt nhân I,3,3,0.7
119,EE3509,Kỹ thuật đo lường,3,4.5,0.7
119,NE3120,Thực tập nhận thức,3,6,0.7
119,MI1130,Giải tích III,3,4,0.7
119,PH1120,Vật lý đại cương II,3,4.5,0.7
119,EM3002,Thực tập nhận thức,1,3,0.75
119,ME3036,Thực tập xưởng,2,4,0.7
119,MSE3456,Xử lý số liệu,3,3,0.75
119,MSE3446,Hành vi cơ nhiệt của vật liệu,3,5,0.5
119,MSE3426,Tổng hợp vật liệu,3,5,0.7
119,MSE3406,Nhiệt động học vật liệu,4,4.5,0.75
119,MSE3316,Thí nghiệm vật liệu 1,3,9,0.5
119,IT3042,Thực hành ngôn ngữ lập trình C ,2,4,0.7
119,IT4071,Xây dựng chương trình dịch,2,2,0.7
119,IT4072,Thực hành chương trình dịch,2,6,0.7
119,IT3031,Kiến trúc máy tính,2,2,0.7
120,IT3032,Thực hành kiến trúc máy tính,2,6,0.7
120,JP3020,Tiếng Nhật CN 6,3,0,0.7
120,IT3901,FE Training Course ,0,3,0.7
120,EE3286,Lý thuyết điều khiển,4,5.5,0.7
120,IT3104,Kỹ thuật lập trình,3,4,0.6
120,EM3101,Kinh tế đại cương,2,2,0.7
120,EV3006,Con người và môi trường,1,1,0.7
120,MSE3xxx,Kỹ thuật vật liệu ,2,2,0.5
120,ME4193,Phương pháp thực nghiệm trong cơ học,2,3.5,0.7
120,ME3041,Sức bền vật liệu,3,4.5,0.7
120,ME3xxxy,Thực tập công nhân ,4,4,1
120,EE3656,Điện tử số,3,4.5,0.7
120,TE3600,Kỹ thuật thủy khí,2,2,0.7
120,IT3094,Cơ sở dữ liệu,3,4.5,0.7
120,HE3xxx,CHDCVCHMTLT,3,5,0.7
120,MI1120,Giải tích II,3,4,0.7
120,ET4062,Điện tử số,2,3,0.7
120,IT3101,Lý thuyết và ngôn ngữ hướng đối tượng,2,2,0.7
120,NE3070,Vật lý lò phản ứng hạt nhân,3,3,0.7
120,NE3080,Máy gia tốc và ứng dụng,3,5.5,0.7
121,NE3060,Liều lượng học và bảo vệ an toàn bức xạ,3,5.5,0.7
121,NE3090,Cơ sở vật lý môi trường,2,4.5,0.7
121,NE3100,Cơ học chất lưu,3,3.5,0.7
121,NE3110,Nhà máy nhiệt điện và điện hạt nhân,3,3.5,0.7
121,NE3130,Thực tập kỹ thuật,3,6,0.7
121,NE3140,Đồ án thiết kế,2,3,0.7
121,NE3001,Kỹ thuật phân tích hạt nhân,3,3.5,0.7
121,EE3409,Lý thuyết điều khiển tự động,3,4.5,0.7
121,NE3002,Phương pháp tính toán số và LT ứng dụng,2,2,0.7
121,NE3003,KT hạt nhân ứng dụng trong các lĩnh vực KT 2,2,2,0.7
121,BF3181,Phân tích cảm quan thực phẩm,3,4.5,0.7
121,BF3191,Phân tích cơ lý hóa thực phẩm,3,4.5,0.7
121,BF3221,Ngoại ngữ chuyên ngành II,2,3,0.7
121,TEX4233,Vật liệu may II,2,4,0.75
121,CH2001,Nhập môn hóa học,3,4.5,0.7
121,CH3005,Hoá lý,4,5.5,0.7
121,CH3080,Hóa lý,3,6,0.7
121,EE1010,Nhập môn kỹ thuật ngành điện,3,5,0.6
121,EE2000,Tín hiệu và hệ thống,3,4,0.7
121,EE2012,Kỹ thuật điện,2,3,0.7
122,EE2014,Kỹ thuật điện,4,5.5,0.75
122,EE2016,"Kỹ thuật điện, điện tử",3,4,0.75
122,EE2020,Lý thuyết mạch điện I,4,5.5,0.7
122,EE2030,Trường điện từ,2,3.5,0.7
122,ET2000,Nhập môn kỹ thuật điện tử-viễn thông,2,3.5,0.7
122,ET2020,Thực tập cơ bản,3,6,0.7
122,EV2211,Nhập môn kỹ thuật môi trường,3,4,0.7
122,EV2221,Các quá trình sản xuất cơ bản,2,3,0.7
122,EE4xxx,Điều khiển PLC,2,3.5,0.7
122,ME3011,Cơ học kỹ thuật 2,2,3,0.7
122,HE2103,Kỹ thuật nhiệt,3,4,0.7
122,PH3113,Vật lý chất rắn đại cương,2,3,0.7
122,PH3123,Vật lý thống kê,2,3,0.7
122,PH3153,Thực tập nhận thức,3,6,0.5
122,PH4543,Các phương pháp tính toán số,2,3,0.7
122,IT3xy6,Cơ sở thiết kế logic,3,3,0.7
122,MI3130,Toán kinh tế,3,4,0.7
122,MIL1130,QS chung và KCT bắn súng AK,0,5,0.7
122,MSE2010,Nhập môn luyện kim và kỹ thuật vật liệu,3,4,0.7
122,MSE2011,Nhập môn kỹ thuật vật liệu,3,4,0.7
123,MSE2020,Nhiệt động học vật liệu,2,4,0.7
123,PH1130,Vật lý đại cương III,3,4.5,0.7
123,PH1131,Vật lý đại cương III,2,3.5,0.7
123,PH1204,Vật lý điện tử,2,3,0.7
123,PH2010,Nhập môn vật lý kỹ thuật,3,5,0.7
123,TE2000,Nhập môn kỹ thuật cơ khí động lực,2,5.5,0.7
123,TE2004,Nhập môn kỹ thuật tàu thuỷ,2,5.5,0.7
123,TE2801,Nhập môn kỹ thuật hàng không,3,5,0.7
123,TE3601,Kỹ thuật thủy khí,3,4.5,0.7
123,FL1100,Tiếng anh 1,0,6,0.7
123,CH3129,Hóa vô cơ,2,3,0.7
123,IT1120,Tin học đại cương,4,5.5,0.6
123,MI2070,Toán nâng cao,2,3,0.7
123,MI3054,Hàm biến phức và đại số ma trận,2,2,0.5
123,BF1016,Sinh học đại cương,4,5,0.7
123,EE118,Thiết kế hệ thống số 1,4,5.5,0.7
123,EE128,Linh kiện điện tử bán dẫn,3,4,0.7
123,EE140,Nguyên lý trường điện từ,4,5,0.7
123,EE3736,Điện tử 1,4,5,0.7
123,EE3746,Điện tử 2,4,5,0.7
124,EE4432,Thiết bị điều khiển công nghiệp,3,4,0.7
124,EE4433,Tối ưu hoá và điều khiển tối ưu,3,4,0.7
124,EE4435,Hệ thống điều khiển số,3,4.5,0.7
124,IT4013,An toàn thông tin,3,4,0.7
124,IT4053,Phân tích và thiết kế thuật toán,2,3,0.7
124,IT4173,Xử lý số tín hiệu,3,4,0.6
124,ME3006,Kỹ năng giao tiếp nhóm,3,3,0.5
124,ME3016,Kinh tế công nghiệp,3,3,0.7
124,ME3096,CAD/CAM và CNC,2,2,0.7
124,ME4196,Công nghệ vật liệu composite và mô hình hóa,3,4.5,0.7
124,ME4266,Các tính chất điện tử của vật liệu,3,3,0.7
124,ME4608,Chuyên đề NCKH,2,3.5,0.5
124,MI2053,Đại số hiện đại,3,3,0.7
124,ET3552,Thực tập nhận thức điện tử,1,2,1
124,BF3011,Hóa sinh đại cương,4,7,0.7
124,BF3031,Vi sinh đại cương,4,6,0.7
124,MI3130x,Xác suất thống kê và QHTN,3,4,0.7
124,MI2063,Giải tích hàm,4,5,0.7
124,MSE3326,Thí nghiệm vật liệu 2,3,9,1
124,MSE3416,Các quá trình động học trong vật liệu,3,3,0.7
125,MSE3436,Xác định cấu trúc vi mô,3,3,0.7
125,MSE4156,Ăn mòn kim loại,3,3,0.7
125,MSE4426,Vật liệu composite,3,4.5,0.7
125,PH2xx6,Vật liệu điện tử,3,4.5,0.7
125,PH3073,Kỹ thuật chân không,2,3,0.7
125,PH3083,Cảm biến và kỹ thuật đo lường,3,4,0.7
125,PH3143,Tin học ghép nối,2,4.5,0.7
125,PH3193,Vật liệu và LK bán dẫn,3,4,0.7
125,PH3203,Quang điện tử và thông tin quang,2,3,0.7
125,PH3223,Vật lý bán dẫn,2,4,0.7
125,PH3243,Năng lượng mới đại cương,2,3,0.7
125,PH3263,Vật lý tin học,2,3,0.7
125,PH4236,Vật liệu điện tử và quá trình chế tạo 1,3,3,0.7
125,PH4336,Vật liệu nano,3,3,0.7
125,ET3176,Thiết kế kỹ thuật y sinh I,1,2,0.7
125,CH3306,Hóa phân tích,3,4.5,0.7
125,ME2031,Cơ học đại cương và cơ học các MTLT,3,4,0.7
125,ME4263,Thiết kế chế tạo bằng máy tính,3,4,0.7
125,BF3201,Phân tích vi sinh vật thực phẩm,3,4.5,0.8
125,BF4811,Công nghệ sinh học đại cương,2,3,0.7
126,CH3227,Hóa hữu cơ,2,3,0.75
126,EE3646,Cơ sở điện tử công suất,2,2,0.7
126,EE3676,Thiết bị đo điện tử,3,4.5,0.7
126,EM3105,Quản lý công nghiệp,3,3,0.7
126,IT3034,Kiến trúc máy tính,3,4,0.7
126,IT4024,Mô hình hóa bằng automat,2,3,0.7
126,IT4174,Xử lý tín hiệu,3,4,0.7
126,IT4594,Lý thuyết thông tin và truyền thông số,3,4,0.7
126,ME4531,Kỹ thuật cơ học,2,3,0.7
126,ME4541,Cơ học các cấu trúc,3,4,0.7
126,TE4810,Cơ học chất lỏng thực,2,3,0.7
126,IT1014,Tin học đại cương,3,6,0.5
126,EE4570,Thực tập cơ sở,3,6,0.7
126,EE4601,Hệ thống điều khiển và giám sát,4,5.5,0.7
126,EE4602,Vi xử lý,3,4.5,0.7
126,EE4603,Mạng cục bộ công nghiệp,2,3,0.7
126,EE4604,Các hệ thống thời gian thực,2,6,0.7
126,EE4605,Mô hình hoá các hệ thống rời rạc,2,3.5,0.7
126,EE4606,Đánh giá hiệu năng của các quá trình sản xuất,2,2,0.7
126,EE4607,Robot công nghiệp,3,4.5,0.7
127,EE4608,Đo và điều khiển công nghiệp,3,4.5,0.7
127,EE4610,Cảm biến và đo lường thông minh,2,3.5,0.7
127,EE4611,An ninh và quản trị mạng,3,3,0.7
127,EE4671,Thực tập chuyên ngành,3,6,0.7
127,EE5601,Thực tập tốt nghiệp,4,10,0.7
127,EE5602,Đồ án tốt nghiệp,10,25,0.5
127,ET3014,"Trường điện từ, anten và truyền sóng vô tuyến",3,4.5,0.7
127,ET3024,Thông tin vô tuyến,2,3.5,0.7
127,ET3034,Các mạch tần số vô tuyến – thực nghiệm,2,3.5,0.7
127,ET3044,Điện tử học đối với các sóng viba,1,1,0.7
127,ET3054,Quang điện tử học,1,1,0.7
127,ET3064,Rada & phát hiện từ xa,1,1,0.7
127,EV3306,Con người và môi trường,1,1,0.8
127,FL2113,Tiếng Anh KHKT,3,4,0.7
127,IT3084,Mạng máy tính,2,3,0.7
127,IT4094,Xử lý ảnh,2,3,0.7
127,IT4304,An toàn thông tin,2,3,0.7
127,IT4374,Kiến trúc các hệ thống thông tin,2,3,0.7
127,IT4384,Phân tích và thiết kế hệ thống,2,3,0.7
127,IT4394,Đồ án tin học: thiết kế phần mềm,2,4,0.5
128,IT4424,Đồ án: Các công nghệ xây dựng hệ thống thông tin,2,4,0.5
128,IT4614,Các hệ phân tán,2,3,0.7
128,IT4684,Mạng số và truyền dữ liệu,3,4,0.6
128,IT4935,Tương thích điện từ,1,1,1
128,IT4994,Thực tập chuyên ngành,3,6,0.5
128,IT5004,Thực tập tốt nghiệp,4,10,0.5
128,IT5104,Đồ án tốt nghiệp,10,25,0.5
128,ME3178,Công nghệ chế tạo máy,2,3,0.7
128,ME31xx,Thực tập công nhân,4,8,0.7
128,ME4175,Phương pháp số trong tính toán cấu trúc,3,4,0.7
128,ME4902,Truyền động cơ khí công suất lớn,1,2,0.7
128,TE4820,Kết cấu hàng không,1,1,0.7
128,TE4830,Đàn hồi khí động học,2,3,0.7
128,TE4840,Kỹ thuật điện-điện tử trên máy bay,2,3,0.7
128,TE4850,Hệ thống thời gian thực,2,3,0.7
128,TE4860,Lý thuyết cháy,1,1,0.7
128,TE4870,Khí động lực học cơ bản,2,3.5,0.7
128,TE4880,Động cơ và thiết bị đẩy I,2,3,0.7
128,TE4890,Cơ học vật bay I,2,3.5,0.7
128,TE4900,Máy thủy lực I,2,2,0.7
129,TE4910,Máy thủy lực II,2,2,0.7
129,TE4911,Thực tập chuyên ngành,4,8,0.7
129,TE5810,Khí động lực học chuyên sâu,2,3,0.7
129,TE5820,Động cơ và thiết bị đẩy II,3,3,0.7
129,TE5830,Vật liệu hàng không,2,3,0.7
129,TE5840,Truyền động tự động thủy khí,2,3.5,0.7
129,TE5850,Phương pháp số trong cơ học chất lỏng,3,3,0.7
129,TE5860,Cơ học vật bay II,2,3.5,0.7
129,TE5870,Cơ sở thiết kế máy bay,3,4,0.7
129,TE5880,Các hệ thống trên máy bay,3,4,0.7
129,TE5890,Máy bay trực thăng,3,4,0.7
129,TE5900,Kiểm tra và bảo dưỡng máy bay,3,3,0.7
129,TE5910,Khai thác và quản lý máy bay,2,2,0.7
129,TE5920,Luật hàng không,2,2,0.7
129,TE5930,Đồ án môn học,3,6,0.7
129,TE5940,Thực tập tốt nghiệp,4,10,0.7
129,TE5950,Đồ án tốt nghiệp,10,25,0.5
129,TEX4252,Tin học ứng dụng trong thiết kế sản phẩm may,3,9,0.75
129,IT4042,Trí tuệ nhân tạo,2,2,0.7
129,IT4442,Giao diện người dùng,2,2,0.7
130,IT4362,Kỹ nghệ tri thức,2,2,0.7
130,IT5021,Nghiên cứu tốt nghiệp 1,2,2,1
130,ME4431,Hư hỏng và phá huỷ I,1,2,0.7
130,ME4331,Dao động I,1,2,0.7
130,IT3210,C Programming Language,2,2,0.7
130,MI1012,Math I,3,4,0.7
130,MI1022,Math II,3,4,0.7
130,PH1018,Physics I,4,4,0.7
130,IT3220,C Programming (Introduction),2,6,0.7
130,JP4020,Tiếng Nhật CN 8,3,0,0.7
130,IT4947,Quản trị dự án hệ nhúng theo chuẩn kỹ năng ITSS,2,6,0.7
130,IT4948,Thực tập công nghiệp,2,4,0.7
130,IT4212,Hệ thống thời gian thực,2,2,0.7
130,IT4542,Quản trị phát triển phần mềm,2,2,0.7
130,IT4652,Mạng Internet,2,2,0.7
130,IT5022,Nghiên cứu tốt nghiệp 2,2,2,1
130,JP5010,Tiếng Nhật CN kỳ 9,3,0,0.7
130,IT5030,Nghiên cứu tốt nghiệp 3,2,2,1
130,IT5120,Đồ án tốt nghiệp,9,22.5,0.5
130,JP5020,Tiếng Nhật CN 10,3,0,0.7
131,IT4612,Hệ phân tán,2,2,0.7
